Unnamed: 0;TempMax_Deg;TempMin_Deg;Wind_kmh;Wet_percent;Visibility_km;CloudCoverage_percent;Dayduration_hour;region;day
picardie_2020/02/01;12.0;8.0;32;90;7.25;84.0;9:19:0;picardie;2020/02/01
poitou-charentes_2020/02/01;12.0;12.0;32;94;9.5;87.0;9:41:0;poitou-charentes;2020/02/01
rh-ne-alpes_2020/02/01;13.0;10.0;17;83;9.75;51.0;9:43:0;rh-ne-alpes;2020/02/01
provence-alpes-c-te-d-azur_2020/02/01;15.0;13.0;15;84;10.0;18.0;9:55:0;provence-alpes-c-te-d-azur;2020/02/01
alsace_2020/02/02;13.0;10.0;20;90;8.0;97.0;9:30:0;alsace;2020/02/02
aquitaine_2020/02/02;19.0;14.0;16;84;7.375;67.0;9:50:0;aquitaine;2020/02/02
ardeche_2020/02/02;13.0;10.0;4;86;10.0;51.0;9:51:0;ardeche;2020/02/02
auvergne_2020/02/02;14.0;12.0;12;87;8.25;76.0;9:45:0;auvergne;2020/02/02
bourgogne_2020/02/02;13.0;10.0;31;92;8.125;98.0;9:38:0;bourgogne;2020/02/02
bretagne_2020/02/02;14.0;13.0;27;93;9.5;98.0;9:33:0;bretagne;2020/02/02
centre_2020/02/02;15.0;14.0;29;89;8.25;100.0;9:34:0;centre;2020/02/02
champagne-ardenne_2020/02/02;13.0;12.0;31;93;7.625;93.0;9:27:0;champagne-ardenne;2020/02/02
corse_2020/02/02;16.0;13.0;9;82;10.0;46.0;10:3:0;corse;2020/02/02
franche-comte_2020/02/02;12.0;10.0;30;93;8.0;100.0;9:38:0;franche-comte;2020/02/02
ile-de-re_2020/02/02;13.0;12.0;36;90;8.625;86.0;9:43:0;ile-de-re;2020/02/02
ile-de-france_2020/02/02;16.0;13.0;24;89;8.625;100.0;9:29:0;ile-de-france;2020/02/02
languedoc-roussillon_2020/02/02;16.0;13.0;22;83;10.0;33.0;9:55:0;languedoc-roussillon;2020/02/02
limousin_2020/02/02;12.0;10.0;18;96;5.875;91.0;9:45:0;limousin;2020/02/02
lorraine_2020/02/02;13.0;10.0;32;91;8.875;99.0;9:27:0;lorraine;2020/02/02
midi-pyrenees_2020/02/02;19.0;13.0;10;75;10.0;38.0;9:56:0;midi-pyrenees;2020/02/02
nord-pas-de-calais_2020/02/02;12.0;11.0;34;93;8.5;83.0;9:20:0;nord-pas-de-calais;2020/02/02
normandie_2020/02/02;13.0;11.0;35;92;7.75;94.0;9:27:0;normandie;2020/02/02
pays-de-la-loire_2020/02/02;14.0;13.0;35;94;5.75;100.0;9:38:0;pays-de-la-loire;2020/02/02
picardie_2020/02/02;13.0;10.0;34;92;8.0;91.0;9:22:0;picardie;2020/02/02
poitou-charentes_2020/02/02;13.0;12.0;36;90;8.625;86.0;9:43:0;poitou-charentes;2020/02/02
rh-ne-alpes_2020/02/02;11.0;10.0;13;90;8.75;86.0;9:45:0;rh-ne-alpes;2020/02/02
provence-alpes-c-te-d-azur_2020/02/02;15.0;12.0;22;77;10.0;17.0;9:57:0;provence-alpes-c-te-d-azur;2020/02/02
alsace_2020/02/03;12.0;10.0;10;95;6.875;100.0;9:33:0;alsace;2020/02/03
aquitaine_2020/02/03;20.0;13.0;10;85;10.0;4.0;9:52:0;aquitaine;2020/02/03
ardeche_2020/02/03;17.0;12.0;11;79;10.0;23.0;9:53:0;ardeche;2020/02/03
auvergne_2020/02/03;17.0;12.0;10;82;10.0;23.0;9:48:0;auvergne;2020/02/03
bourgogne_2020/02/03;14.0;12.0;25;90;8.375;93.0;9:40:0;bourgogne;2020/02/03
bretagne_2020/02/03;13.0;11.0;28;94;9.75;96.0;9:36:0;bretagne;2020/02/03
centre_2020/02/03;14.0;13.0;24;90;8.0;98.0;9:37:0;centre;2020/02/03
champagne-ardenne_2020/02/03;11.0;10.0;23;92;7.625;97.0;9:30:0;champagne-ardenne;2020/02/03
corse_2020/02/03;18.0;15.0;8;75;10.0;18.0;10:5:0;corse;2020/02/03
franche-comte_2020/02/03;13.0;12.0;27;89;8.875;88.0;9:40:0;franche-comte;2020/02/03
ile-de-re_2020/02/03;13.0;12.0;29;91;10.0;20.0;9:46:0;ile-de-re;2020/02/03
ile-de-france_2020/02/03;13.0;11.0;21;78;7.0;92.0;9:32:0;ile-de-france;2020/02/03
languedoc-roussillon_2020/02/03;19.0;15.0;22;66;10.0;7.0;9:59:0;languedoc-roussillon;2020/02/03
limousin_2020/02/03;14.0;10.0;14;94;7.0;37.0;9:48:0;limousin;2020/02/03
lorraine_2020/02/03;10.0;7.0;22;93;6.875;97.0;9:31:0;lorraine;2020/02/03
midi-pyrenees_2020/02/03;22.0;14.0;6;71;10.0;3.0;9:58:0;midi-pyrenees;2020/02/03
nord-pas-de-calais_2020/02/03;11.0;9.0;29;86;9.375;94.0;9:24:0;nord-pas-de-calais;2020/02/03
normandie_2020/02/03;11.0;9.0;20;92;9.25;91.0;9:31:0;normandie;2020/02/03
pays-de-la-loire_2020/02/03;14.0;13.0;32;95;10.0;88.0;9:40:0;pays-de-la-loire;2020/02/03
picardie_2020/02/03;12.0;8.0;27;93;9.0;89.0;9:26:0;picardie;2020/02/03
poitou-charentes_2020/02/03;13.0;12.0;29;91;10.0;20.0;9:46:0;poitou-charentes;2020/02/03
rh-ne-alpes_2020/02/03;18.0;12.0;8;80;10.0;45.0;9:48:0;rh-ne-alpes;2020/02/03
provence-alpes-c-te-d-azur_2020/02/03;19.0;15.0;35;71;10.0;3.0;9:59:0;provence-alpes-c-te-d-azur;2020/02/03
alsace_2020/02/04;10.0;5.0;25;76;7.875;87.0;9:37:0;alsace;2020/02/04
aquitaine_2020/02/04;14.0;10.0;16;75;10.0;54.0;9:55:0;aquitaine;2020/02/04
ardeche_2020/02/04;10.0;6.0;28;69;10.0;33.0;9:56:0;ardeche;2020/02/04
auvergne_2020/02/04;10.0;4.0;25;82;9.25;84.0;9:51:0;auvergne;2020/02/04
bourgogne_2020/02/04;10.0;5.0;31;79;9.5;80.0;9:43:0;bourgogne;2020/02/04
bretagne_2020/02/04;9.0;6.0;28;84;9.625;66.0;9:39:0;bretagne;2020/02/04
centre_2020/02/04;10.0;6.0;26;77;9.5;80.0;9:41:0;centre;2020/02/04
champagne-ardenne_2020/02/04;7.0;5.0;31;80;9.0;78.0;9:33:0;champagne-ardenne;2020/02/04
corse_2020/02/04;15.0;11.0;40;75;10.0;11.0;10:8:0;corse;2020/02/04
franche-comte_2020/02/04;11.0;4.0;23;85;8.75;92.0;9:44:0;franche-comte;2020/02/04
ile-de-re_2020/02/04;11.0;9.0;28;75;10.0;54.0;9:49:0;ile-de-re;2020/02/04
ile-de-france_2020/02/04;8.0;7.0;27;63;9.375;85.0;9:35:0;ile-de-france;2020/02/04
languedoc-roussillon_2020/02/04;14.0;11.0;34;64;10.0;6.0;10:1:0;languedoc-roussillon;2020/02/04
limousin_2020/02/04;10.0;4.0;15;91;8.5;74.0;9:50:0;limousin;2020/02/04
lorraine_2020/02/04;6.0;4.0;29;81;7.375;93.0;9:33:0;lorraine;2020/02/04
midi-pyrenees_2020/02/04;13.0;9.0;29;81;9.875;70.0;10:1:0;midi-pyrenees;2020/02/04
nord-pas-de-calais_2020/02/04;6.0;4.0;34;79;9.625;76.0;9:27:0;nord-pas-de-calais;2020/02/04
normandie_2020/02/04;8.0;6.0;33;78;9.25;76.0;9:33:0;normandie;2020/02/04
pays-de-la-loire_2020/02/04;10.0;7.0;25;82;9.875;34.0;9:44:0;pays-de-la-loire;2020/02/04
picardie_2020/02/04;7.0;2.0;35;79;9.625;75.0;9:28:0;picardie;2020/02/04
poitou-charentes_2020/02/04;11.0;9.0;28;75;10.0;54.0;9:49:0;poitou-charentes;2020/02/04
rh-ne-alpes_2020/02/04;11.0;6.0;26;68;9.0;71.0;9:51:0;rh-ne-alpes;2020/02/04
provence-alpes-c-te-d-azur_2020/02/04;15.0;11.0;55;55;10.0;8.0;10:2:0;provence-alpes-c-te-d-azur;2020/02/04
alsace_2020/02/05;10.0;4.0;11;78;9.0;34.0;9:39:0;alsace;2020/02/05
aquitaine_2020/02/05;11.0;6.0;13;80;10.0;6.0;9:58:0;aquitaine;2020/02/05
ardeche_2020/02/05;9.0;5.0;31;72;10.0;41.0;9:58:0;ardeche;2020/02/05
auvergne_2020/02/05;5.0;2.0;11;92;9.375;76.0;9:54:0;auvergne;2020/02/05
bourgogne_2020/02/05;7.0;4.0;13;90;9.875;58.0;9:46:0;bourgogne;2020/02/05
bretagne_2020/02/05;10.0;5.0;9;91;9.0;40.0;9:42:0;bretagne;2020/02/05
centre_2020/02/05;8.0;5.0;8;89;10.0;33.0;9:43:0;centre;2020/02/05
champagne-ardenne_2020/02/05;7.0;4.0;7;93;8.0;58.0;9:36:0;champagne-ardenne;2020/02/05
corse_2020/02/05;13.0;9.0;27;50;10.0;1.0;10:11:0;corse;2020/02/05
franche-comte_2020/02/05;5.0;3.0;13;93;8.875;61.0;9:47:0;franche-comte;2020/02/05
ile-de-re_2020/02/05;10.0;5.0;19;84;10.0;11.0;9:51:0;ile-de-re;2020/02/05
ile-de-france_2020/02/05;9.0;6.0;6;86;10.0;56.0;9:38:0;ile-de-france;2020/02/05
languedoc-roussillon_2020/02/05;13.0;8.0;29;59;10.0;8.0;10:3:0;languedoc-roussillon;2020/02/05
limousin_2020/02/05;5.0;2.0;9;95;6.0;66.0;9:54:0;limousin;2020/02/05
lorraine_2020/02/05;6.0;2.0;9;87;9.625;32.0;9:37:0;lorraine;2020/02/05
midi-pyrenees_2020/02/05;10.0;6.0;8;82;10.0;17.0;10:3:0;midi-pyrenees;2020/02/05
nord-pas-de-calais_2020/02/05;9.0;5.0;5;89;9.0;26.0;9:30:0;nord-pas-de-calais;2020/02/05
normandie_2020/02/05;8.0;6.0;7;90;10.0;49.0;9:37:0;normandie;2020/02/05
pays-de-la-loire_2020/02/05;10.0;5.0;12;91;10.0;22.0;9:46:0;pays-de-la-loire;2020/02/05
picardie_2020/02/05;9.0;4.0;6;93;9.0;35.0;9:32:0;picardie;2020/02/05
poitou-charentes_2020/02/05;10.0;5.0;19;84;10.0;11.0;9:51:0;poitou-charentes;2020/02/05
rh-ne-alpes_2020/02/05;7.0;4.0;23;80;10.0;54.0;9:54:0;rh-ne-alpes;2020/02/05
provence-alpes-c-te-d-azur_2020/02/05;13.0;9.0;42;63;10.0;14.0;10:4:0;provence-alpes-c-te-d-azur;2020/02/05
alsace_2020/02/06;9.0;3.0;6;66;10.0;21.0;9:43:0;alsace;2020/02/06
aquitaine_2020/02/06;11.0;4.0;14;64;10.0;3.0;10:1:0;aquitaine;2020/02/06
ardeche_2020/02/06;9.0;3.0;9;72;10.0;49.0;10:0:0;ardeche;2020/02/06
auvergne_2020/02/06;9.0;1.0;5;71;8.625;27.0;9:56:0;auvergne;2020/02/06
bourgogne_2020/02/06;7.0;2.0;14;70;10.0;38.0;9:49:0;bourgogne;2020/02/06
bretagne_2020/02/06;9.0;2.0;21;87;8.0;7.0;9:45:0;bretagne;2020/02/06
centre_2020/02/06;8.0;3.0;16;75;10.0;15.0;9:46:0;centre;2020/02/06
champagne-ardenne_2020/02/06;7.0;2.0;8;83;10.0;24.0;9:39:0;champagne-ardenne;2020/02/06
corse_2020/02/06;12.0;8.0;12;73;10.0;21.0;10:13:0;corse;2020/02/06
franche-comte_2020/02/06;7.0;2.0;11;71;10.0;37.0;9:49:0;franche-comte;2020/02/06
ile-de-re_2020/02/06;9.0;4.0;28;69;10.0;11.0;9:55:0;ile-de-re;2020/02/06
ile-de-france_2020/02/06;10.0;4.0;11;74;10.0;16.0;9:42:0;ile-de-france;2020/02/06
languedoc-roussillon_2020/02/06;11.0;7.0;26;69;10.0;66.0;10:6:0;languedoc-roussillon;2020/02/06
limousin_2020/02/06;11.0;3.0;6;63;10.0;31.0;9:56:0;limousin;2020/02/06
lorraine_2020/02/06;7.0;2.0;9;71;10.0;27.0;9:40:0;lorraine;2020/02/06
midi-pyrenees_2020/02/06;11.0;4.0;21;72;10.0;6.0;10:5:0;midi-pyrenees;2020/02/06
nord-pas-de-calais_2020/02/06;8.0;4.0;9;84;10.0;14.0;9:34:0;nord-pas-de-calais;2020/02/06
normandie_2020/02/06;8.0;2.0;15;88;10.0;2.0;9:39:0;normandie;2020/02/06
pays-de-la-loire_2020/02/06;9.0;2.0;25;80;10.0;5.0;9:49:0;pays-de-la-loire;2020/02/06
picardie_2020/02/06;8.0;3.0;10;85;10.0;11.0;9:35:0;picardie;2020/02/06
poitou-charentes_2020/02/06;9.0;4.0;28;69;10.0;11.0;9:54:0;poitou-charentes;2020/02/06
rh-ne-alpes_2020/02/06;8.0;2.0;6;74;10.0;48.0;9:56:0;rh-ne-alpes;2020/02/06
provence-alpes-c-te-d-azur_2020/02/06;13.0;11.0;26;64;10.0;54.0;10:7:0;provence-alpes-c-te-d-azur;2020/02/06
alsace_2020/02/07;10.0;4.0;4;71;10.0;0.0;9:45:0;alsace;2020/02/07
aquitaine_2020/02/07;14.0;7.0;10;82;10.0;29.0;10:3:0;aquitaine;2020/02/07
ardeche_2020/02/07;9.0;5.0;13;83;10.0;32.0;10:4:0;ardeche;2020/02/07
auvergne_2020/02/07;11.0;3.0;8;76;10.0;14.0;9:59:0;auvergne;2020/02/07
bourgogne_2020/02/07;9.0;4.0;11;71;10.0;3.0;9:52:0;bourgogne;2020/02/07
bretagne_2020/02/07;10.0;2.0;17;93;10.0;52.0;9:48:0;bretagne;2020/02/07
centre_2020/02/07;10.0;3.0;11;79;10.0;19.0;9:49:0;centre;2020/02/07
champagne-ardenne_2020/02/07;8.0;2.0;18;74;10.0;6.0;9:43:0;champagne-ardenne;2020/02/07
corse_2020/02/07;12.0;9.0;7;68;10.0;2.0;10:15:0;corse;2020/02/07
franche-comte_2020/02/07;10.0;4.0;4;70;10.0;2.0;9:53:0;franche-comte;2020/02/07
ile-de-re_2020/02/07;11.0;7.0;23;89;10.0;23.0;9:57:0;ile-de-re;2020/02/07
ile-de-france_2020/02/07;10.0;5.0;12;71;10.0;17.0;9:44:0;ile-de-france;2020/02/07
languedoc-roussillon_2020/02/07;11.0;9.0;14;72;10.0;81.0;10:8:0;languedoc-roussillon;2020/02/07
limousin_2020/02/07;10.0;5.0;11;85;9.375;21.0;9:59:0;limousin;2020/02/07
lorraine_2020/02/07;6.0;1.0;12;78;10.0;0.0;9:43:0;lorraine;2020/02/07
midi-pyrenees_2020/02/07;12.0;7.0;19;85;10.0;32.0;10:9:0;midi-pyrenees;2020/02/07
nord-pas-de-calais_2020/02/07;8.0;2.0;22;76;10.0;11.0;9:37:0;nord-pas-de-calais;2020/02/07
normandie_2020/02/07;9.0;2.0;19;87;10.0;38.0;9:43:0;normandie;2020/02/07
pays-de-la-loire_2020/02/07;13.0;4.0;16;95;10.0;43.0;9:53:0;pays-de-la-loire;2020/02/07
picardie_2020/02/07;8.0;2.0;20;88;10.0;16.0;9:39:0;picardie;2020/02/07
poitou-charentes_2020/02/07;11.0;7.0;23;89;10.0;23.0;9:57:0;poitou-charentes;2020/02/07
rh-ne-alpes_2020/02/07;11.0;6.0;15;70;10.0;6.0;9:59:0;rh-ne-alpes;2020/02/07
provence-alpes-c-te-d-azur_2020/02/07;13.0;11.0;9;64;10.0;32.0;10:10:0;provence-alpes-c-te-d-azur;2020/02/07
alsace_2020/02/08;9.0;4.0;9;73;10.0;43.0;9:49:0;alsace;2020/02/08
aquitaine_2020/02/08;13.0;8.0;10;83;9.375;41.0;10:5:0;aquitaine;2020/02/08
ardeche_2020/02/08;9.0;6.0;14;87;9.375;64.0;10:6:0;ardeche;2020/02/08
auvergne_2020/02/08;13.0;5.0;9;73;10.0;19.0;10:2:0;auvergne;2020/02/08
bourgogne_2020/02/08;10.0;4.0;16;88;10.0;27.0;9:55:0;bourgogne;2020/02/08
bretagne_2020/02/08;11.0;8.0;14;97;8.875;78.0;9:51:0;bretagne;2020/02/08
centre_2020/02/08;10.0;7.0;16;85;8.375;68.0;9:52:0;centre;2020/02/08
champagne-ardenne_2020/02/08;11.0;7.0;17;88;9.0;76.0;9:45:0;champagne-ardenne;2020/02/08
corse_2020/02/08;13.0;10.0;5;51;10.0;53.0;10:17:0;corse;2020/02/08
franche-comte_2020/02/08;11.0;5.0;9;75;10.0;17.0;9:55:0;franche-comte;2020/02/08
ile-de-re_2020/02/08;10.0;9.0;21;90;8.75;62.0;10:0:0;ile-de-re;2020/02/08
ile-de-france_2020/02/08;10.0;8.0;15;83;8.875;83.0;9:48:0;ile-de-france;2020/02/08
languedoc-roussillon_2020/02/08;12.0;11.0;14;81;9.875;86.0;10:11:0;languedoc-roussillon;2020/02/08
limousin_2020/02/08;10.0;5.0;14;87;7.0;40.0;10:2:0;limousin;2020/02/08
lorraine_2020/02/08;8.0;4.0;10;85;10.0;69.0;9:46:0;lorraine;2020/02/08
midi-pyrenees_2020/02/08;13.0;8.0;23;86;10.0;33.0;10:11:0;midi-pyrenees;2020/02/08
nord-pas-de-calais_2020/02/08;8.0;7.0;23;93;8.75;90.0;9:41:0;nord-pas-de-calais;2020/02/08
normandie_2020/02/08;10.0;7.0;12;92;9.0;69.0;9:46:0;normandie;2020/02/08
pays-de-la-loire_2020/02/08;11.0;9.0;13;93;9.5;81.0;9:55:0;pays-de-la-loire;2020/02/08
picardie_2020/02/08;8.0;6.0;21;95;8.125;78.0;9:42:0;picardie;2020/02/08
poitou-charentes_2020/02/08;10.0;9.0;21;90;8.75;62.0;10:0:0;poitou-charentes;2020/02/08
rh-ne-alpes_2020/02/08;12.0;7.0;21;79;10.0;18.0;10:2:0;rh-ne-alpes;2020/02/08
provence-alpes-c-te-d-azur_2020/02/08;13.0;11.0;22;70;10.0;65.0;10:12:0;provence-alpes-c-te-d-azur;2020/02/08
alsace_2020/02/09;12.0;6.0;25;79;10.0;43.0;9:52:0;alsace;2020/02/09
aquitaine_2020/02/09;15.0;9.0;19;86;6.625;51.0;10:9:0;aquitaine;2020/02/09
ardeche_2020/02/09;9.0;6.0;14;93;6.625;76.0;10:9:0;ardeche;2020/02/09
auvergne_2020/02/09;13.0;6.0;19;84;10.0;31.0;10:4:0;auvergne;2020/02/09
bourgogne_2020/02/09;11.0;6.0;39;88;9.375;54.0;9:57:0;bourgogne;2020/02/09
bretagne_2020/02/09;13.0;10.0;49;89;6.25;83.0;9:54:0;bretagne;2020/02/09
centre_2020/02/09;11.0;8.0;44;82;7.25;78.0;9:55:0;centre;2020/02/09
champagne-ardenne_2020/02/09;11.0;8.0;49;81;8.875;79.0;9:49:0;champagne-ardenne;2020/02/09
corse_2020/02/09;13.0;11.0;6;79;10.0;61.0;10:20:0;corse;2020/02/09
franche-comte_2020/02/09;12.0;7.0;33;76;10.0;52.0;9:59:0;franche-comte;2020/02/09
ile-de-re_2020/02/09;12.0;10.0;49;89;7.375;58.0;10:3:0;ile-de-re;2020/02/09
ile-de-france_2020/02/09;12.0;9.0;42;76;7.875;88.0;9:50:0;ile-de-france;2020/02/09
languedoc-roussillon_2020/02/09;12.0;10.0;15;87;10.0;71.0;10:14:0;languedoc-roussillon;2020/02/09
limousin_2020/02/09;11.0;7.0;22;93;6.625;93.0;10:4:0;limousin;2020/02/09
lorraine_2020/02/09;11.0;7.0;41;86;9.375;82.0;9:50:0;lorraine;2020/02/09
midi-pyrenees_2020/02/09;14.0;9.0;24;88;10.0;34.0;10:13:0;midi-pyrenees;2020/02/09
nord-pas-de-calais_2020/02/09;12.0;8.0;58;82;8.75;87.0;9:43:0;nord-pas-de-calais;2020/02/09
normandie_2020/02/09;15.0;10.0;53;81;9.375;73.0;9:49:0;normandie;2020/02/09
pays-de-la-loire_2020/02/09;12.0;10.0;50;89;8.25;72.0;9:59:0;pays-de-la-loire;2020/02/09
picardie_2020/02/09;12.0;8.0;54;82;8.75;79.0;9:45:0;picardie;2020/02/09
poitou-charentes_2020/02/09;12.0;10.0;49;89;7.375;58.0;10:3:0;poitou-charentes;2020/02/09
rh-ne-alpes_2020/02/09;12.0;8.0;29;80;10.0;28.0;10:4:0;rh-ne-alpes;2020/02/09
provence-alpes-c-te-d-azur_2020/02/09;13.0;11.0;12;73;10.0;33.0;10:14:0;provence-alpes-c-te-d-azur;2020/02/09
alsace_2020/02/10;12.0;8.0;35;72;7.875;80.0;9:55:0;alsace;2020/02/10
aquitaine_2020/02/10;15.0;14.0;30;75;10.0;92.0;10:11:0;aquitaine;2020/02/10
ardeche_2020/02/10;12.0;9.0;7;94;8.0;86.0;10:12:0;ardeche;2020/02/10
auvergne_2020/02/10;12.0;10.0;25;74;9.375;38.0;10:8:0;auvergne;2020/02/10
bourgogne_2020/02/10;12.0;8.0;33;75;7.75;86.0;10:1:0;bourgogne;2020/02/10
bretagne_2020/02/10;11.0;7.0;41;76;8.625;81.0;9:58:0;bretagne;2020/02/10
centre_2020/02/10;13.0;9.0;40;71;9.25;88.0;9:58:0;centre;2020/02/10
champagne-ardenne_2020/02/10;12.0;7.0;40;83;8.5;86.0;9:53:0;champagne-ardenne;2020/02/10
corse_2020/02/10;14.0;11.0;16;93;10.0;81.0;10:22:0;corse;2020/02/10
franche-comte_2020/02/10;11.0;7.0;38;77;8.25;94.0;10:1:0;franche-comte;2020/02/10
ile-de-re_2020/02/10;13.0;11.0;45;83;9.625;77.0;10:6:0;ile-de-re;2020/02/10
ile-de-france_2020/02/10;13.0;9.0;38;65;7.5;76.0;9:54:0;ile-de-france;2020/02/10
languedoc-roussillon_2020/02/10;16.0;12.0;24;89;10.0;48.0;10:16:0;languedoc-roussillon;2020/02/10
limousin_2020/02/10;11.0;9.0;19;91;9.5;97.0;10:7:0;limousin;2020/02/10
lorraine_2020/02/10;11.0;6.0;46;78;8.375;90.0;9:52:0;lorraine;2020/02/10
midi-pyrenees_2020/02/10;15.0;13.0;24;79;10.0;56.0;10:16:0;midi-pyrenees;2020/02/10
nord-pas-de-calais_2020/02/10;9.0;7.0;42;81;8.125;76.0;9:47:0;nord-pas-de-calais;2020/02/10
normandie_2020/02/10;11.0;8.0;48;79;9.125;81.0;9:52:0;normandie;2020/02/10
pays-de-la-loire_2020/02/10;12.0;9.0;43;78;9.625;85.0;10:1:0;pays-de-la-loire;2020/02/10
picardie_2020/02/10;10.0;7.0;49;76;8.5;84.0;9:49:0;picardie;2020/02/10
poitou-charentes_2020/02/10;13.0;11.0;45;83;9.625;77.0;10:6:0;poitou-charentes;2020/02/10
rh-ne-alpes_2020/02/10;14.0;11.0;17;79;9.125;70.0;10:8:0;rh-ne-alpes;2020/02/10
provence-alpes-c-te-d-azur_2020/02/10;16.0;13.0;41;84;10.0;41.0;10:17:0;provence-alpes-c-te-d-azur;2020/02/10
alsace_2020/02/11;7.0;5.0;28;78;8.5;81.0;9:58:0;alsace;2020/02/11
aquitaine_2020/02/11;13.0;11.0;22;77;10.0;77.0;10:14:0;aquitaine;2020/02/11
ardeche_2020/02/11;10.0;8.0;8;91;8.75;69.0;10:14:0;ardeche;2020/02/11
auvergne_2020/02/11;9.0;6.0;18;86;9.125;79.0;10:10:0;auvergne;2020/02/11
bourgogne_2020/02/11;8.0;5.0;26;83;9.5;63.0;10:3:0;bourgogne;2020/02/11
bretagne_2020/02/11;8.0;6.0;28;83;9.0;53.0;10:0:0;bretagne;2020/02/11
centre_2020/02/11;8.0;6.0;27;79;9.25;84.0;10:2:0;centre;2020/02/11
champagne-ardenne_2020/02/11;6.0;5.0;39;77;9.5;77.0;9:55:0;champagne-ardenne;2020/02/11
corse_2020/02/11;14.0;12.0;26;83;10.0;22.0;10:25:0;corse;2020/02/11
franche-comte_2020/02/11;8.0;5.0;27;90;8.375;83.0;10:5:0;franche-comte;2020/02/11
ile-de-re_2020/02/11;11.0;9.0;32;80;9.875;71.0;10:9:0;ile-de-re;2020/02/11
ile-de-france_2020/02/11;8.0;7.0;30;61;9.25;76.0;9:58:0;ile-de-france;2020/02/11
languedoc-roussillon_2020/02/11;15.0;13.0;30;70;10.0;52.0;10:20:0;languedoc-roussillon;2020/02/11
limousin_2020/02/11;8.0;5.0;15;92;8.75;90.0;10:10:0;limousin;2020/02/11
lorraine_2020/02/11;6.0;4.0;39;85;8.875;82.0;9:56:0;lorraine;2020/02/11
midi-pyrenees_2020/02/11;13.0;12.0;28;80;10.0;86.0;10:19:0;midi-pyrenees;2020/02/11
nord-pas-de-calais_2020/02/11;6.0;4.0;41;67;9.5;51.0;9:51:0;nord-pas-de-calais;2020/02/11
normandie_2020/02/11;7.0;5.0;37;74;9.75;71.0;9:56:0;normandie;2020/02/11
pays-de-la-loire_2020/02/11;9.0;7.0;27;82;10.0;74.0;10:5:0;pays-de-la-loire;2020/02/11
picardie_2020/02/11;7.0;3.0;40;73;9.625;72.0;9:53:0;picardie;2020/02/11
poitou-charentes_2020/02/11;11.0;9.0;32;80;9.875;71.0;10:9:0;poitou-charentes;2020/02/11
rh-ne-alpes_2020/02/11;10.0;8.0;13;76;9.75;86.0;10:10:0;rh-ne-alpes;2020/02/11
provence-alpes-c-te-d-azur_2020/02/11;16.0;14.0;40;63;10.0;28.0;10:20:0;provence-alpes-c-te-d-azur;2020/02/11
alsace_2020/02/12;6.0;4.0;27;78;8.25;84.0;10:2:0;alsace;2020/02/12
aquitaine_2020/02/12;14.0;10.0;6;71;9.875;60.0;10:17:0;aquitaine;2020/02/12
ardeche_2020/02/12;9.0;5.0;14;75;10.0;24.0;10:17:0;ardeche;2020/02/12
auvergne_2020/02/12;9.0;4.0;6;83;10.0;61.0;10:13:0;auvergne;2020/02/12
bourgogne_2020/02/12;7.0;3.0;22;84;10.0;62.0;10:7:0;bourgogne;2020/02/12
bretagne_2020/02/12;10.0;5.0;17;85;10.0;55.0;10:4:0;bretagne;2020/02/12
centre_2020/02/12;9.0;5.0;21;80;10.0;67.0;10:4:0;centre;2020/02/12
champagne-ardenne_2020/02/12;7.0;4.0;29;86;9.5;83.0;9:59:0;champagne-ardenne;2020/02/12
corse_2020/02/12;14.0;11.0;14;62;10.0;23.0;10:28:0;corse;2020/02/12
franche-comte_2020/02/12;6.0;3.0;24;87;10.0;88.0;10:7:0;franche-comte;2020/02/12
ile-de-re_2020/02/12;10.0;9.0;15;76;9.625;76.0;10:12:0;ile-de-re;2020/02/12
ile-de-france_2020/02/12;9.0;5.0;21;73;8.0;81.0;10:0:0;ile-de-france;2020/02/12
languedoc-roussillon_2020/02/12;15.0;9.0;17;61;10.0;13.0;10:22:0;languedoc-roussillon;2020/02/12
limousin_2020/02/12;9.0;5.0;7;91;5.625;62.0;10:13:0;limousin;2020/02/12
lorraine_2020/02/12;5.0;3.0;33;89;6.0;95.0;10:0:0;lorraine;2020/02/12
midi-pyrenees_2020/02/12;12.0;8.0;5;87;10.0;57.0;10:21:0;midi-pyrenees;2020/02/12
nord-pas-de-calais_2020/02/12;7.0;5.0;30;79;9.75;71.0;9:54:0;nord-pas-de-calais;2020/02/12
normandie_2020/02/12;8.0;5.0;21;86;8.875;91.0;9:59:0;normandie;2020/02/12
pays-de-la-loire_2020/02/12;10.0;7.0;18;84;9.875;67.0;10:7:0;pays-de-la-loire;2020/02/12
picardie_2020/02/12;8.0;4.0;30;87;9.875;79.0;9:55:0;picardie;2020/02/12
poitou-charentes_2020/02/12;10.0;9.0;15;76;9.625;76.0;10:12:0;poitou-charentes;2020/02/12
rh-ne-alpes_2020/02/12;10.0;6.0;5;77;9.25;49.0;10:14:0;rh-ne-alpes;2020/02/12
provence-alpes-c-te-d-azur_2020/02/12;13.0;10.0;37;54;10.0;8.0;10:22:0;provence-alpes-c-te-d-azur;2020/02/12
alsace_2020/02/13;8.0;4.0;24;81;9.375;65.0;10:5:0;alsace;2020/02/13
aquitaine_2020/02/13;14.0;12.0;31;86;7.875;71.0;10:20:0;aquitaine;2020/02/13
