date,opérateur,secteur_d'activité,région,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,consommation_journalière_(mwh_-_pcs_0°c),statut,movement_social
2019-02-09,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,6542.496018,6482.756416,6281.867022,6020.607371,5395.634608,4923.360302,4870.024069,4880.304292,4930.281565,4978.312288,5226.940536,5811.640153,8048.34018,8115.347708,8175.688683,7823.782965,7220.911387,6574.323806,6167.037073,5871.331982,5754.45718,5799.674578,5949.901337,6231.542965,148076.564484,Définitif,False
2019-02-10,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,3214.76596,3136.112806,3085.418849,2976.158576,2697.276746,2541.701637,2598.115788,2639.892442,2717.546027,2851.484847,3085.672634,3577.186799,2958.423629,2887.894115,2877.916357,2873.640556,2890.519425,2895.325015,2812.632795,2784.797114,2789.384711,2805.894606,2873.735827,3003.114016,69574.611277,Définitif,False
2019-02-10,GRTgaz,GRD/ELD,Normandie,3369.041072,3324.118174,3218.765679,3123.401221,2896.015596,2694.430644,2719.901208,2750.738077,2833.079663,2954.396175,3158.244157,3533.264827,3094.059468,3124.505982,3172.519512,3220.760489,3285.623678,3274.215371,3181.119674,3071.474916,3090.690157,3018.301597,3070.232858,3204.369327,74383.269522,Définitif,False
2019-02-10,GRTgaz,GRD/ELD,Occitanie,1067.746669,1063.124191,1012.778153,956.600454,872.509485,760.601625,743.924099,753.219487,778.557179,818.294844,902.614085,1079.118507,1047.940222,1057.398478,1081.510434,1095.562987,1089.736685,1081.523893,1016.57383,925.705889,824.212343,809.678748,873.465561,937.318941,22649.716789,Définitif,False
2019-02-11,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,3596.155696,3488.389766,3415.685699,3273.023809,2975.054458,2800.27671,2806.70765,2916.651195,3018.617285,3227.920755,3482.641139,3947.917397,4363.578716,4355.653512,4277.485096,4118.115711,3965.292358,3881.706758,3697.218725,3561.304593,3465.689864,3468.737023,3500.893158,3564.50464,85169.221713,Définitif,False
2019-02-11,GRTgaz,GRD/ELD,Pays de la Loire,3600.254964,3627.696888,3531.356507,3444.965194,3260.202729,3086.0488,3092.05424,3209.469023,3326.265962,3480.426705,3780.600181,4333.500693,4833.965947,5018.702524,4895.384347,4578.046759,4269.447,4008.614501,3618.728997,3449.713056,3343.482673,3255.093324,3316.461068,3405.922766,89766.404848,Définitif,False
2019-02-12,GRTgaz,GRD/ELD,Centre-Val de Loire,2804.2123,2828.881508,2770.497201,2723.621937,2565.961307,2426.219023,2447.292285,2550.948255,2657.207362,2791.807884,2979.144739,3329.999124,3973.811,4076.53698,4048.365434,3800.832986,3520.039871,3194.264682,2822.998904,2610.823764,2507.864518,2425.200142,2453.424594,2582.698312,70892.654112,Définitif,False
2019-02-12,GRTgaz,GRD/ELD,Grand Est,8543.293998,8449.143862,8235.380871,7942.497976,7099.040278,6611.620623,6610.983612,6752.516324,6949.841253,7215.977015,7764.794623,8833.76142,10181.505043,10189.120095,10027.240344,9658.099576,9238.560225,8899.946854,8412.615598,8061.40739,7745.860035,7590.574521,7892.894905,8229.650266,197136.326707,Définitif,False
2019-02-12,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,2260.984457,2307.722285,2256.694813,2202.956547,2057.02824,1907.13581,1946.428884,2018.202043,2139.41913,2241.711948,2406.669504,2762.58092,3393.653182,3468.118089,3432.875432,3175.686695,2930.776441,2641.902787,2329.05665,2112.599336,1945.227006,1875.388503,1884.657836,2037.509217,57734.985755,Définitif,False
2019-02-13,GRTgaz,GRD/ELD,Normandie,3457.524445,3456.954896,3382.244817,3311.952112,3058.482771,2858.600709,2890.603381,2973.259862,3074.123189,3227.40808,3446.014101,3856.441284,4673.099863,4784.382523,4760.172707,4508.928868,4146.835977,3805.55292,3452.389704,3147.051696,2953.442567,2840.279595,2968.356927,3218.803564,84252.906558,Définitif,False
2019-02-13,GRTgaz,GRD/ELD,Occitanie,1142.673722,1146.902891,1100.953075,1042.189686,935.570718,815.573689,789.903886,797.230417,808.742929,854.221437,906.597464,1072.950537,1541.823716,1626.949283,1571.527017,1400.80996,1267.12641,1170.623477,1055.016022,951.303607,850.984751,828.67069,884.548271,975.831039,25538.724694,Définitif,False
2019-02-13,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,3212.14131,3366.320633,3304.18512,3169.01898,2912.43048,2658.675138,2636.765313,2638.067275,2674.037901,2775.002568,2980.69761,3389.234119,4130.921853,4337.39354,4283.126959,3828.644634,3458.938095,3186.952113,2969.884582,2809.039598,2590.391333,2483.612025,2564.529705,2823.480918,75183.491802,Définitif,False
2019-02-14,GRTgaz,GRD/ELD,Bretagne,2783.551752,2820.149932,2737.527887,2684.777108,2517.146706,2323.76071,2310.914122,2347.1555,2426.488326,2502.806337,2667.301409,3031.464381,4003.942652,4206.042311,4202.023743,3918.624058,3539.32272,3315.070711,2953.656616,2734.164626,2605.239664,2477.486998,2474.447356,2554.956101,70138.021726,Définitif,False
2019-02-14,GRTgaz,GRD/ELD,Occitanie,1114.754306,1138.310502,1093.097357,1058.216709,961.962755,852.088854,835.406376,851.473571,887.603331,919.793113,996.601236,1167.639055,1430.647481,1491.73869,1410.238274,1307.687129,1201.999075,1109.280067,1001.084463,921.223261,805.081667,787.595111,841.239948,960.382335,25145.144666,Définitif,False
2019-02-14,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,3227.728759,3327.927544,3252.553188,3143.920153,2868.277021,2609.479195,2596.971581,2635.094604,2692.964987,2791.628612,2962.883166,3411.460489,4056.366107,4240.794648,4216.532828,3796.108284,3388.885221,3155.384549,2922.441634,2701.017507,2533.135255,2447.229337,2542.950663,2817.64846,74339.383792,Définitif,False
2019-02-15,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2954.575377,2990.813463,2959.369783,2890.223063,2681.884523,2552.260119,2543.969996,2645.308949,2738.56695,2866.950396,3005.533826,3331.562801,4680.535406,4783.932422,4643.28566,4184.243344,3705.220385,3381.324857,2985.830839,2706.781945,2469.807924,2371.593855,2406.875348,2638.376566,75118.827797,Définitif,False
2019-02-15,GRTgaz,GRD/ELD,Hauts-de-France,6725.50776,7113.210549,6119.565466,6166.61356,5338.757821,4880.551878,5338.936311,5060.89442,5456.454459,5413.978087,5778.250944,6533.146392,10122.348989,10071.711995,9797.141961,9107.824936,8412.583848,7425.673281,6378.292991,5445.638696,5166.728008,4962.574565,5252.652423,6452.302528,158521.341868,Définitif,False
2019-02-15,GRTgaz,GRD/ELD,Pays de la Loire,2827.455706,3005.849533,2965.049516,2977.719397,2804.812847,2673.224501,2637.153929,2708.473487,2801.317834,2883.200293,3011.254068,3288.691859,4879.828511,5107.020717,4997.246296,4503.486271,3969.759188,3474.886973,3014.706726,2725.543832,2460.954928,2323.529069,2332.821508,2475.509846,76849.496835,Définitif,False
2019-02-15,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,6506.238606,6678.483662,6583.302292,6423.478102,5889.477288,5505.445715,5556.691894,5707.431279,5896.49072,6176.853891,6630.519349,7415.465847,11037.841639,11431.902724,10927.741861,9666.056668,8505.920422,7565.671335,6642.559076,5933.071239,5334.571331,5035.962404,5107.458874,5681.654134,167840.290352,Définitif,False
2019-02-16,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2605.963698,2669.308202,2687.937791,2639.630196,2473.274149,2355.177793,2366.022372,2457.143396,2548.556415,2652.000411,2833.965285,3101.757506,3927.387938,3969.020437,3959.801872,3621.244719,3197.447678,2852.333089,2517.273039,2252.144736,2056.582421,1964.231406,1985.658927,2230.450448,65924.313924,Définitif,False
2019-02-16,GRTgaz,GRD/ELD,Grand Est,6034.693528,6134.349436,6124.073164,6099.1834,5561.49814,5146.641073,5193.574894,5326.456322,5492.650346,5681.382199,6043.682501,6737.481007,8729.546767,8832.328245,8706.413478,7969.012063,7079.359004,6277.57323,5564.042811,5018.955695,4592.957882,4422.506286,4567.541408,5296.545514,146632.448393,Définitif,False
2019-02-16,GRTgaz,GRD/ELD,Occitanie,1007.018924,1044.033705,990.861872,949.964851,876.332697,772.511919,732.049091,729.8507,748.505266,763.816896,799.624102,895.724057,1330.720109,1401.299262,1416.596599,1290.892092,1126.204649,1000.191144,897.578605,790.164228,709.727196,683.434719,712.29937,826.127833,22495.529886,Définitif,False
2019-02-16,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,2820.490858,2959.968872,2922.472073,2821.29109,2619.115416,2402.898579,2379.910671,2408.911498,2477.560319,2520.048234,2640.68484,2910.295347,3511.624179,3592.527244,3588.667487,3299.864344,2939.460859,2650.390832,2449.85284,2291.22184,2114.891033,2038.663656,2138.331644,2387.086154,64886.229909,Définitif,False
2019-02-17,GRTgaz,GRD/ELD,Centre-Val de Loire,1806.601086,1944.45504,1949.82202,1929.938466,1871.611624,1792.564652,1853.645336,1924.785209,2024.457133,2164.095615,2376.305536,2760.13443,2845.376186,2872.878846,2866.230397,2587.144267,2241.482607,1954.020256,1716.082803,1525.216879,1393.64713,1315.380249,1334.310255,1471.657238,48521.84326,Définitif,False
2019-02-17,GRTgaz,GRD/ELD,Bretagne,2151.15945,2208.514342,2138.264948,2066.235367,1948.717021,1828.283203,1840.680872,1891.184394,1930.163308,2016.706978,2176.737067,2540.195495,2695.747513,2719.281058,2773.412941,2647.133405,2471.406601,2328.590995,2150.665925,1987.557687,1906.78254,1881.798553,1928.610581,1999.501512,52227.331756,Définitif,False
2019-02-18,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2733.313523,2738.807125,2675.909755,2581.71356,2371.704998,2243.531792,2274.621827,2321.917146,2422.844334,2566.903874,2801.565934,3252.295042,4102.214648,4161.690495,4044.257607,3605.588479,3216.731576,2961.613237,2632.171894,2400.933016,2228.58625,2140.863274,2219.693063,2435.343466,67134.815915,Définitif,False
2019-02-19,GRTgaz,GRD/ELD,Grand Est,6657.050818,6621.466979,6549.364533,6305.821145,5645.372054,5228.74,5262.071564,5393.460971,5539.432159,5830.039997,6251.777265,7324.111336,8298.65527,8132.076749,7871.535347,7481.803786,7048.225229,6729.524871,6270.926135,6036.4174,5798.099736,5659.508387,5853.281417,6174.656342,153963.41949,Définitif,False
2019-02-20,GRTgaz,GRD/ELD,Île-de-France,10893.682061,11513.058457,11309.653965,10832.235036,9802.256901,8860.62787,8667.067447,8755.996814,9014.952416,9480.887719,10422.81817,12220.024631,15711.613167,16292.625817,15854.3025,14889.016156,13684.375829,12307.302189,10892.886497,9879.037591,9211.741162,8776.909574,8859.900286,9452.618625,267585.59088,Définitif,False
2019-02-20,GRTgaz,GRD/ELD,Centre-Val de Loire,2101.656667,2158.35789,2122.605649,2084.758612,1931.526944,1845.83627,1869.566069,1919.408128,2020.461689,2149.25155,2337.673001,2705.285448,3286.397033,3347.129112,3292.597008,3090.752543,2786.803768,2544.735975,2179.81167,1957.035185,1803.255891,1720.422129,1726.169561,1856.8875,54838.385292,Définitif,False
2019-02-20,GRTgaz,GRD/ELD,Pays de la Loire,3100.22973,3152.325305,3073.391162,2979.737811,2785.063575,2569.278766,2563.466459,2598.380538,2678.237512,2783.880472,3010.960858,3435.770845,4412.012391,4552.998221,4398.44918,4140.07294,3807.399464,3475.86566,3130.066017,2954.926369,2788.11158,2655.084066,2753.935133,2878.189031,76677.833085,Définitif,False
2019-02-20,GRTgaz,GRD/ELD,Bretagne,2727.718805,2771.020351,2654.898614,2580.725743,2412.22991,2211.729286,2171.62662,2183.039365,2216.526301,2268.376209,2393.25732,2732.836603,3689.237753,3804.177446,3775.128032,3589.676655,3380.171832,3168.418471,2835.780704,2678.978768,2534.077622,2442.965192,2467.998516,2519.26247,66209.858588,Définitif,False
2019-02-20,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,1766.716295,1853.788012,1763.872904,1733.297428,1636.651226,1516.608761,1543.33109,1600.340412,1648.750463,1752.065288,1898.68126,2227.578652,2864.877688,2898.864361,2860.353412,2632.578383,2370.515947,2123.620723,1855.804571,1681.219437,1524.269512,1424.110015,1402.811697,1524.134002,46104.841539,Définitif,False
2019-02-20,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,6184.404688,6367.11687,6283.609377,6037.364368,5523.365335,5167.08218,5248.756311,5389.518398,5611.754882,5959.997211,6526.844889,7823.596974,9867.487786,10133.902995,9660.528788,8640.344389,7655.288914,6896.025184,6083.811503,5473.339221,5004.958807,4704.225397,4806.386527,5344.096199,156393.807193,Définitif,False
2019-02-20,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,3188.050648,3294.965487,3251.596879,3091.04606,2876.809467,2611.591344,2534.103801,2562.431807,2625.794999,2743.163183,2921.099921,3256.981885,3928.171723,4112.506352,4068.774293,3648.332671,3295.107878,3074.970345,2858.903905,2682.929271,2550.103483,2447.745156,2525.30316,2799.386474,72949.870192,Définitif,False
2019-02-21,GRTgaz,GRD/ELD,Bretagne,2654.707344,2736.856118,2631.283811,2551.864428,2401.205957,2234.390794,2235.959383,2257.420119,2323.437635,2415.858878,2588.044883,2947.167923,3400.999542,3501.887506,3411.832435,3235.933772,3120.5123,3073.066544,2838.261587,2674.696856,2496.951434,2379.766636,2410.856631,2461.619671,64984.582187,Définitif,False
2019-02-22,GRTgaz,GRD/ELD,Île-de-France,8625.645412,9051.68859,8861.774403,8548.669408,7838.963272,7215.200012,7073.411798,7055.295129,7226.812669,7521.973683,8115.925244,9264.049237,14592.354464,15230.926638,14613.704413,12970.274296,11584.2227,10187.107124,8995.32118,8047.832863,7265.190502,6823.771915,6927.90742,7502.994081,221141.016453,Définitif,False
2019-02-22,GRTgaz,GRD/ELD,Grand Est,5568.102601,5530.874698,5444.707265,5264.970221,4736.064618,4363.329133,4425.925553,4480.637762,4584.986272,4771.746177,5104.162905,5868.408281,7722.692012,7569.121329,7235.933108,6730.907142,6291.994731,5911.123495,5380.96935,4943.398804,4663.243811,4525.79826,4670.74508,5098.666727,130888.509335,Définitif,False
2019-02-22,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,2735.310002,2840.466989,2760.29289,2626.46679,2406.12122,2184.601583,2149.243807,2195.538534,2222.030692,2294.404083,2437.600654,2722.202781,3713.161447,3874.866977,3780.947097,3362.29223,3039.200097,2830.204949,2597.758828,2392.124629,2130.515313,2069.40113,2132.732794,2371.093151,63868.578667,Définitif,False
2019-02-23,GRTgaz,GRD/ELD,Occitanie,686.335303,730.195208,676.031925,637.708056,588.416933,518.210969,488.09427,478.183683,483.734493,487.210836,504.910285,585.6601,898.357834,924.208352,913.276338,815.960967,715.379386,642.749905,572.620173,507.552919,446.517833,417.64825,447.110725,532.077789,14698.152532,Définitif,False
2019-02-24,GRTgaz,GRD/ELD,Normandie,2395.826859,2504.877658,2459.06015,2404.546082,2274.060008,2141.537516,2215.087529,2288.248793,2404.934525,2569.493169,2849.516667,3317.784202,3581.916377,3418.560269,3449.095529,3163.22433,2830.804562,2561.171447,2298.734685,2042.382685,1857.064506,1782.278315,1812.913238,1982.341858,60605.460959,Définitif,False
2019-02-24,GRTgaz,GRD/ELD,Pays de la Loire,2218.493018,2458.560017,2409.691784,2411.326307,2260.219705,2162.164487,2252.701286,2358.027048,2513.229676,2663.895773,3028.532398,3593.578863,3196.024187,3326.482632,3309.641721,2992.689774,2700.575691,2426.899608,2193.172213,1956.487122,1769.60705,1671.454722,1687.879289,1816.477234,59377.811605,Définitif,False
2019-02-25,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2511.584306,2582.453088,2534.808975,2472.47306,2275.7482,2150.659209,2185.761056,2237.326438,2320.142371,2461.618695,2715.791092,3186.177609,3937.243132,4007.473393,3871.875969,3475.803711,3104.964135,2813.825642,2507.193641,2288.244976,2079.807421,1999.523329,2018.016081,2187.81489,63926.330419,Définitif,False
2019-02-25,GRTgaz,GRD/ELD,Pays de la Loire,2515.975339,2759.314697,2672.120723,2590.976884,2442.686545,2310.225009,2337.108962,2416.159007,2501.288421,2636.826976,2932.494489,3451.079742,4576.129591,4848.7015,4661.632532,4012.479902,3447.462761,3057.14808,2666.363201,2443.432179,2232.637771,2110.422458,2091.007557,2198.069166,69911.743492,Définitif,False
2019-02-25,GRTgaz,GRD/ELD,Bretagne,2200.620265,2371.08242,2317.155359,2240.74445,2116.929088,2025.182488,2028.914685,2073.872822,2119.430762,2220.247116,2384.841884,2793.178462,3487.965168,3700.909288,3611.003661,3255.588218,2864.246609,2649.376398,2373.487491,2210.808078,2111.03567,1997.083517,1968.553497,1987.54739,59109.804786,Définitif,False
2019-02-25,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,5670.113799,5880.161864,5733.178337,5535.106113,5044.655574,4766.399302,4841.396465,4998.797574,5208.00128,5546.849152,6127.779251,7326.000014,9151.706551,9385.036795,8939.154237,8051.144701,7152.292512,6421.773027,5676.50136,5103.232515,4591.745491,4385.209309,4435.28906,4867.178731,144838.703014,Définitif,False
2019-02-28,GRTgaz,GRD/ELD,Centre-Val de Loire,1983.562319,1981.056185,1866.371704,1785.449024,1634.063526,1499.360249,1503.839545,1496.566851,1524.478145,1595.687772,1761.555961,2095.159007,2726.300746,2745.48145,2570.054853,2326.626551,2204.73707,2141.604214,1975.743059,1880.719664,1785.068206,1738.531645,1814.395364,1889.300875,46525.713985,Définitif,False
2019-02-28,GRTgaz,GRD/ELD,Grand Est,5487.856013,5399.005104,5178.962815,4866.486608,4228.64037,3895.549804,3803.185962,3798.60193,3875.911043,4033.479777,4391.132138,5395.871004,8028.338523,7928.232619,7060.403463,6063.514365,5363.774753,5026.594458,4635.832622,4470.498444,4301.810549,4454.50323,4815.840226,5152.251643,121656.277463,Définitif,False
2019-02-28,GRTgaz,GRD/ELD,Pays de la Loire,2663.601162,2749.434588,2594.177065,2468.273801,2247.159069,2060.130504,2005.454036,2032.743246,2070.380768,2199.401183,2437.315618,2856.342834,3456.919938,3550.490166,3251.238931,3010.132196,2902.565923,2785.257395,2548.611409,2394.97293,2310.111956,2307.427334,2395.091254,2425.829426,61723.062732,Définitif,False
2019-03-01,GRTgaz,GRD/ELD,Île-de-France,9371.700076,9367.233573,8996.874964,8559.33096,7780.804612,7084.653145,6847.036804,6814.605431,6856.556335,7093.7877,7616.881406,8380.609876,11093.071324,10952.38523,10615.348221,10225.56305,9958.580681,9663.214132,9181.552051,8969.06059,8935.375482,8656.750788,8724.025463,9113.127624,210858.129518,Définitif,False
2019-03-01,GRTgaz,GRD/ELD,Centre-Val de Loire,1974.69072,1931.011725,1837.55196,1750.489744,1605.041651,1485.219606,1464.475418,1479.84252,1502.867512,1535.285077,1640.215849,1825.015741,2699.075705,2725.233363,2549.953273,2374.944643,2292.167514,2248.264221,2122.746697,2009.851584,1915.132774,1877.154902,1955.019847,1962.955345,46764.207391,Définitif,False
2019-03-01,GRTgaz,GRD/ELD,Occitanie,686.93233,725.96715,687.114489,648.26135,597.548837,530.664244,509.410969,495.436339,500.383267,500.431766,531.467863,622.385898,946.900257,1003.275618,919.061757,764.254356,688.644984,662.851988,617.710973,555.446379,489.103615,465.861343,489.230044,555.19731,15193.543126,Définitif,False
2019-03-02,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2422.927085,2471.341284,2412.47673,2308.121065,2076.38651,1907.804394,1907.44188,1919.011646,1952.770419,2004.924488,2139.420953,2387.47762,2851.238928,2859.731298,2841.711688,2726.827544,2628.865669,2552.538071,2459.755342,2370.800432,2277.7624,2188.047107,2212.116422,2269.684674,56149.183649,Définitif,False
2019-03-02,GRTgaz,GRD/ELD,Normandie,2360.594179,2397.606082,2249.548911,2154.352569,2005.032451,1863.670246,1846.142979,1859.281547,1841.582254,1846.967414,1908.152216,2083.807563,2957.946261,2950.919502,2932.148993,2826.842247,2703.547251,2566.555924,2364.023653,2239.912002,2172.43658,2122.507414,2041.354557,2157.851956,54452.784751,Définitif,False
2019-03-02,GRTgaz,GRD/ELD,Occitanie,660.689506,714.173665,659.327567,614.951254,561.585374,505.179281,497.679583,499.464724,501.637524,515.112238,549.762492,646.62033,818.482034,833.225658,843.904124,749.421481,633.489584,585.834715,550.535501,509.391481,476.247545,475.447634,491.273952,548.788799,14442.226046,Définitif,False
2019-03-02,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,2332.201475,2476.918808,2394.916213,2261.813599,2068.438854,1893.251035,1866.772628,1898.27348,1947.830658,2012.111796,2133.96088,2385.98362,2848.368129,2855.531949,2799.901373,2660.982806,2455.119757,2235.685826,2063.152811,1910.936503,1769.567276,1662.303998,1765.813499,1987.536126,52687.373099,Définitif,False
2019-03-04,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2831.091533,2813.131727,2703.814108,2598.41048,2320.43969,2142.978612,2142.569349,2140.473385,2220.583022,2302.987837,2542.892906,3030.80346,3128.016658,3208.140877,3141.056892,3040.591012,2889.64839,2756.091261,2590.432536,2487.979691,2562.047172,2549.134114,2584.750695,2709.369812,63437.435219,Définitif,False
2019-03-04,GRTgaz,GRD/ELD,Occitanie,730.25687,781.592316,724.859005,683.737991,626.811951,564.882314,523.435493,503.984289,521.478332,539.253129,588.090979,711.226039,880.97173,918.632029,883.161771,833.000537,757.866001,714.472139,637.266378,588.79909,565.022565,556.457343,563.035718,618.876508,16017.170517,Définitif,False
2019-03-05,GRTgaz,GRD/ELD,Île-de-France,10922.805092,9878.746087,11093.698376,10515.539285,9485.108785,8605.020244,8336.323835,8220.936381,8311.337374,8578.902883,9196.731833,10556.278268,12302.131059,12333.677592,11848.87736,11206.108651,10722.672269,10267.186934,11827.172075,11458.61329,10398.400113,9517.843381,9842.656574,10112.68283,245539.450571,Définitif,False
2019-03-05,GRTgaz,GRD/ELD,Bourgogne-Franche-Comté,2586.597504,2673.81805,2603.577519,2483.627792,2276.386319,2137.502714,2182.275001,2232.398705,2295.919537,2394.023143,2592.864445,3008.923624,3811.090449,3849.692632,3534.877436,3203.538981,2968.647985,2871.637914,2608.943535,2541.074748,2468.314787,2400.618271,2394.797352,2460.84907,64581.997513,Définitif,False
2019-03-05,GRTgaz,GRD/ELD,Occitanie,730.896296,776.500861,742.057871,701.216553,649.190589,574.275569,547.759575,528.994981,530.588243,533.67686,569.315569,691.220706,973.714336,1016.167931,998.531216,824.34282,739.875893,689.797544,607.281465,576.714067,522.906898,497.738081,505.777492,590.507395,16119.048811,Définitif,False
2019-03-06,GRTgaz,GRD/ELD,Île-de-France,10194.643006,10168.576421,9673.352374,8971.974647,8002.69265,7090.667951,6924.227051,7191.672297,7459.847606,7740.937911,8629.466623,10495.427948,12329.798436,12301.998035,11732.248249,11115.730786,10830.468112,10648.78018,10275.266406,10073.62237,9588.066732,9136.595056,9554.937256,9885.118245,230016.116348,Définitif,False
2019-03-06,GRTgaz,GRD/ELD,Bretagne,2620.434218,2597.145535,2439.865166,2309.867679,2162.245738,2028.196868,2021.17733,2049.538175,2087.834748,2183.093152,2358.877003,2756.741083,3083.43801,3194.734388,3053.790766,2908.459825,2820.519424,2769.154413,2646.99446,2528.716556,2456.184663,2400.570067,2486.716201,2557.27232,60521.567788,Définitif,False
2019-03-06,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,1633.771918,1639.632393,1557.157647,1521.345035,1381.362592,1257.605939,1272.078525,1288.871946,1337.754509,1402.7627,1541.208471,1862.418811,2235.890283,2215.25179,2061.222733,1944.625001,1830.811802,1755.602068,1640.030498,1518.920668,1500.13628,1478.229055,1544.707325,1585.382068,39006.780057,Définitif,False
2019-03-07,GRTgaz,GRD/ELD,Centre-Val de Loire,2232.11714,2267.68434,2144.224369,2070.995441,1916.296165,1781.302177,1777.501995,1811.692715,1885.127819,1982.038891,2178.799015,2569.361847,2947.911018,3043.368166,2799.812426,2531.39612,2343.244137,2259.672627,2084.361864,1964.971318,1934.73002,1888.892172,1996.008267,2114.927943,52526.437992,Définitif,False
2019-03-07,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,1883.9448,1874.244221,1750.060921,1672.356978,1496.600286,1366.202282,1359.067922,1377.655171,1418.082457,1492.396718,1620.171025,1946.660953,2547.204061,2601.227216,2393.097788,2145.68042,1933.524392,1907.895974,1711.366433,1684.101989,1629.786871,1602.080815,1669.893702,1798.260676,42881.564071,Définitif,False
2019-03-08,GRTgaz,GRD/ELD,Centre-Val de Loire,2045.335348,2039.8513,1940.199196,1866.738219,1714.620226,1596.989102,1568.125552,1557.76485,1565.025664,1572.825241,1628.516514,1829.458577,3241.252868,3320.399736,3078.601834,2706.187745,2400.787101,2197.455183,1995.695573,1843.721383,1739.393413,1772.146557,1896.190068,1995.97091,49113.25216,Définitif,False
2019-03-09,GRTgaz,GRD/ELD,Hauts-de-France,5774.396337,5649.007596,5251.816766,4895.831377,4367.395423,3845.153533,3715.81191,3732.315834,3771.911415,3854.329362,4028.078516,4583.714886,6500.225236,6808.803988,6750.304341,6404.418276,6185.029112,5963.088164,5708.994687,5108.066594,4757.51708,4684.364755,4880.797344,5432.969176,122654.341708,Définitif,False
2019-03-09,GRTgaz,GRD/ELD,Bretagne,1967.495648,1977.26817,1894.31063,1819.151874,1703.422141,1568.192482,1544.210902,1546.513312,1541.613161,1548.269252,1607.69563,1760.437825,2552.588058,2570.308601,2557.584785,2468.486609,2351.828699,2282.068427,2143.007928,2019.972071,1837.397781,1784.79976,1838.17076,1885.064482,46769.858988,Définitif,False
2019-03-09,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,1462.527765,1457.344503,1370.437943,1304.790865,1182.687753,1051.394965,1030.382223,1034.791998,1036.567878,1068.907043,1141.696035,1304.501645,1936.978329,1889.831617,1821.391763,1761.002057,1667.811414,1591.207307,1505.998851,1433.256437,1372.375163,1345.261129,1366.613654,1423.323018,33561.081355,Définitif,False
2019-03-09,GRTgaz,GRD/ELD,Auvergne-Rhône-Alpes,4826.289495,4855.250057,4608.571736,4335.360228,3860.936112,3474.027468,3426.05643,3379.647578,3401.58023,3479.463131,3660.879888,4175.81513,6284.487053,6263.001991,6200.814219,5883.691699,5553.521471,5262.406691,4943.943359,4672.676403,4357.284684,4166.23537,4345.645324,4542.247591,109959.833338,Définitif,False
2019-03-09,GRTgaz,GRD/ELD,Provence-Alpes-Côte d'Azur,2181.424083,2321.511738,2220.524455,2112.502006,1921.369921,1700.822782,1690.76782,1677.344256,1707.149257,1771.106478,1861.440988,2073.359022,2837.024722,2861.951919,2752.732991,2527.763812,2337.58883,2230.521976,2072.429076,1888.288752,1770.002457,1688.991217,1732.835519,1841.960763,49781.41484,Définitif,False
2019-03-10,GRTgaz,GRD/ELD,Centre-Val de Loire,1726.038935,1851.279944,1803.874935,1755.910193,1668.668915,1572.995945,1613.149461,1662.160038,1738.074941,1840.855476,2064.293515,2460.876603,1901.965477,1841.261617,1835.494645,1771.433177,1653.63247,1574.349258,1447.450905,1360.376184,1289.650766,1287.160397,1358.813159,1482.627742,40562.394698,Définitif,False
2019-03-10,GRTgaz,GRD/ELD,Normandie,2603.598028,2708.326122,2605.743675,2546.741444,2358.164275,2228.669338,2250.149922,2299.15005,2414.406376,2528.996163,2729.605658,3207.742257,2544.661782,2556.90575,2577.159476,2503.166202,2424.707936,2424.806384,2313.908582,2208.889832,2128.314528,2097.206189,2165.260204,2292.649043,58718.929216,Définitif,False
2019-03-10,GRTgaz,GRD/ELD,Nouvelle-Aquitaine,1470.395717,1578.429932,1528.116537,1464.558422,1378.052127,1279.656107,1327.805594,1353.11802,1412.323811,1529.586695,1689.020915,2031.059043,1709.308595,1626.080741,1605.65171,1573.002429,1515.178301,1448.783923,1301.968434,1204.503941,1102.731799,1090.773948,1125.102057,1256.733562,34601.94236,Définitif,False
